index	query	fraction	rep	answer	total	result_len	answer_len	type	nbin_dist	nbin_angle	tp	tn	fp	fn	precision	recall	accuracy	f1_score
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	2	result/homeo_answer	344850	1967	269	PDBTrRosetta	16	4	43	342657	1924	226	0.0219	0.1599	0.9938	0.0385
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	0	result/homeo_answer	344850	45	269	PDBTrRosetta	16	4	33	344569	12	236	0.7333	0.1227	0.9993	0.2102
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	1	result/homeo_answer	344850	62	269	PDBTrRosetta	16	4	44	344563	18	225	0.7097	0.1636	0.9993	0.2659
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	2	result/homeo_answer	344850	128	269	PDBTrRosetta	16	4	44	344497	84	225	0.3438	0.1636	0.9991	0.2217
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	0	result/homeo_answer	344850	45	269	PDBTrRosetta	16	4	30	344566	15	239	0.6667	0.1115	0.9993	0.1911
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	1	result/homeo_answer	344850	60	269	PDBTrRosetta	16	4	44	344565	16	225	0.7333	0.1636	0.9993	0.2675
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	2	result/homeo_answer	344850	51	269	PDBTrRosetta	16	4	39	344569	12	230	0.7647	0.1450	0.9993	0.2437
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	0	result/homeo_answer	344850	155	269	PDBTrRosetta	16	4	33	344459	122	236	0.2129	0.1227	0.9990	0.1557
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	1	result/homeo_answer	344850	542	269	PDBTrRosetta	16	4	20	344059	522	249	0.0369	0.0743	0.9978	0.0493
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	2	result/homeo_answer	344850	1054	269	PDBTrRosetta	16	4	25	343552	1029	244	0.0237	0.0929	0.9963	0.0378
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	0	result/homeo_answer	344850	229	269	PDBTrRosetta	16	4	43	344395	186	226	0.1878	0.1599	0.9988	0.1727
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	1	result/homeo_answer	344850	2818	269	PDBTrRosetta	16	4	44	341807	2774	225	0.0156	0.1636	0.9913	0.0285
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	2	result/homeo_answer	344850	373	269	PDBTrRosetta	16	4	33	344241	340	236	0.0885	0.1227	0.9983	0.1028
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.2	0	result/homeo_answer	344850	54	269	PDBTrRosetta	16	4	40	344567	14	229	0.7407	0.1487	0.9993	0.2477
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.2	1	result/homeo_answer	344850	78	269	PDBTrRosetta	16	4	43	344546	35	226	0.5513	0.1599	0.9992	0.2478
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.2	2	result/homeo_answer	344850	53	269	PDBTrRosetta	16	4	39	344567	14	230	0.7358	0.1450	0.9993	0.2422
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.4	0	result/homeo_answer	344850	61	269	PDBTrRosetta	16	4	44	344564	17	225	0.7213	0.1636	0.9993	0.2667
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.4	1	result/homeo_answer	344850	61	269	PDBTrRosetta	16	4	44	344564	17	225	0.7213	0.1636	0.9993	0.2667
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.4	2	result/homeo_answer	344850	58	269	PDBTrRosetta	16	4	42	344565	16	227	0.7241	0.1561	0.9993	0.2569
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.05	0	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.05	1	result/homeo_answer	344850	125	269	PDBTrRosetta	16	4	14	344470	111	255	0.1120	0.0520	0.9989	0.0711
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.05	2	result/homeo_answer	344850	509	269	PDBTrRosetta	16	4	16	344088	493	253	0.0314	0.0595	0.9978	0.0411
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.1	0	result/homeo_answer	344850	817	269	PDBTrRosetta	16	4	40	343804	777	229	0.0490	0.1487	0.9971	0.0737
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.1	1	result/homeo_answer	344850	425	269	PDBTrRosetta	16	4	35	344191	390	234	0.0824	0.1301	0.9982	0.1009
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.1	2	result/homeo_answer	344850	19	269	PDBTrRosetta	16	4	1	344563	18	268	0.0526	0.0037	0.9992	0.0069
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.2	0	result/homeo_answer	344850	55	269	PDBTrRosetta	16	4	42	344568	13	227	0.7636	0.1561	0.9993	0.2593
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.2	1	result/homeo_answer	344850	52	269	PDBTrRosetta	16	4	36	344565	16	233	0.6923	0.1338	0.9993	0.2243
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.2	2	result/homeo_answer	344850	58	269	PDBTrRosetta	16	4	42	344565	16	227	0.7241	0.1561	0.9993	0.2569
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.4	0	result/homeo_answer	344850	59	269	PDBTrRosetta	16	4	43	344565	16	226	0.7288	0.1599	0.9993	0.2622
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.4	1	result/homeo_answer	344850	61	269	PDBTrRosetta	16	4	44	344564	17	225	0.7213	0.1636	0.9993	0.2667
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1	0.4	2	result/homeo_answer	344850	55	269	PDBTrRosetta	16	4	40	344566	15	229	0.7273	0.1487	0.9993	0.2469
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.05	0	result/homeo_answer	344850	282	269	PDBTrRosetta	16	4	16	344315	266	253	0.0567	0.0595	0.9985	0.0581
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.05	1	result/homeo_answer	344850	544	269	PDBTrRosetta	16	4	19	344056	525	250	0.0349	0.0706	0.9978	0.0467
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.05	2	result/homeo_answer	344850	17	269	PDBTrRosetta	16	4	15	344579	2	254	0.8824	0.0558	0.9993	0.1049
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.1	0	result/homeo_answer	344850	1473	269	PDBTrRosetta	16	4	39	343147	1434	230	0.0265	0.1450	0.9952	0.0448
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.1	1	result/homeo_answer	344850	54	269	PDBTrRosetta	16	4	29	344556	25	240	0.5370	0.1078	0.9992	0.1796
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.1	2	result/homeo_answer	344850	803	269	PDBTrRosetta	16	4	38	343816	765	231	0.0473	0.1413	0.9971	0.0709
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.2	0	result/homeo_answer	344850	47	269	PDBTrRosetta	16	4	35	344569	12	234	0.7447	0.1301	0.9993	0.2215
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.2	1	result/homeo_answer	344850	63	269	PDBTrRosetta	16	4	38	344556	25	231	0.6032	0.1413	0.9993	0.2289
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.2	2	result/homeo_answer	344850	61	269	PDBTrRosetta	16	4	35	344555	26	234	0.5738	0.1301	0.9992	0.2121
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.4	0	result/homeo_answer	344850	52	269	PDBTrRosetta	16	4	38	344567	14	231	0.7308	0.1413	0.9993	0.2368
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.4	1	result/homeo_answer	344850	58	269	PDBTrRosetta	16	4	44	344567	14	225	0.7586	0.1636	0.9993	0.2691
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3	0.4	2	result/homeo_answer	344850	50	269	PDBTrRosetta	16	4	37	344568	13	232	0.7400	0.1375	0.9993	0.2320
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.05	0	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.05	1	result/homeo_answer	344850	140	269	PDBTrRosetta	16	4	2	344443	138	267	0.0143	0.0074	0.9988	0.0098
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.05	2	result/homeo_answer	344850	101	269	PDBTrRosetta	16	4	19	344499	82	250	0.1881	0.0706	0.9990	0.1027
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.1	0	result/homeo_answer	344850	73	269	PDBTrRosetta	16	4	41	344549	32	228	0.5616	0.1524	0.9992	0.2398
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.1	1	result/homeo_answer	344850	314	269	PDBTrRosetta	16	4	81	344348	233	188	0.2580	0.3011	0.9988	0.2779
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.1	2	result/homeo_answer	344850	19	269	PDBTrRosetta	16	4	7	344569	12	262	0.3684	0.0260	0.9992	0.0486
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.2	0	result/homeo_answer	344850	56	269	PDBTrRosetta	16	4	56	344581	0	213	1.0000	0.2082	0.9994	0.3446
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.2	1	result/homeo_answer	344850	81	269	PDBTrRosetta	16	4	81	344581	0	188	1.0000	0.3011	0.9995	0.4629
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.2	2	result/homeo_answer	344850	81	269	PDBTrRosetta	16	4	72	344572	9	197	0.8889	0.2677	0.9994	0.4114
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.4	0	result/homeo_answer	344850	48	269	PDBTrRosetta	16	4	48	344581	0	221	1.0000	0.1784	0.9994	0.3028
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.4	1	result/homeo_answer	344850	87	269	PDBTrRosetta	16	4	87	344581	0	182	1.0000	0.3234	0.9995	0.4888
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1	0.4	2	result/homeo_answer	344850	57	269	PDBTrRosetta	16	4	57	344581	0	212	1.0000	0.2119	0.9994	0.3497
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.05	0	result/homeo_answer	344850	8	269	PDBTrRosetta	16	4	3	344576	5	266	0.3750	0.0112	0.9992	0.0217
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.05	1	result/homeo_answer	344850	115	269	PDBTrRosetta	16	4	15	344481	100	254	0.1304	0.0558	0.9990	0.0781
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.05	2	result/homeo_answer	344850	183	269	PDBTrRosetta	16	4	7	344405	176	262	0.0383	0.0260	0.9987	0.0310
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.1	0	result/homeo_answer	344850	1	269	PDBTrRosetta	16	4	1	344581	0	268	1.0000	0.0037	0.9992	0.0074
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.1	1	result/homeo_answer	344850	35	269	PDBTrRosetta	16	4	34	344580	1	235	0.9714	0.1264	0.9993	0.2237
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.1	2	result/homeo_answer	344850	78	269	PDBTrRosetta	16	4	78	344581	0	191	1.0000	0.2900	0.9994	0.4496
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.2	0	result/homeo_answer	344850	60	269	PDBTrRosetta	16	4	60	344581	0	209	1.0000	0.2230	0.9994	0.3647
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.2	1	result/homeo_answer	344850	57	269	PDBTrRosetta	16	4	57	344581	0	212	1.0000	0.2119	0.9994	0.3497
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.2	2	result/homeo_answer	344850	128	269	PDBTrRosetta	16	4	88	344541	40	181	0.6875	0.3271	0.9994	0.4433
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.4	0	result/homeo_answer	344850	84	269	PDBTrRosetta	16	4	84	344581	0	185	1.0000	0.3123	0.9995	0.4759
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.4	1	result/homeo_answer	344850	86	269	PDBTrRosetta	16	4	86	344581	0	183	1.0000	0.3197	0.9995	0.4845
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1	0.4	2	result/homeo_answer	344850	78	269	PDBTrRosetta	16	4	78	344581	0	191	1.0000	0.2900	0.9994	0.4496
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.05	0	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.05	1	result/homeo_answer	344850	492	269	PDBTrRosetta	16	4	6	344095	486	263	0.0122	0.0223	0.9978	0.0158
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.05	2	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.1	0	result/homeo_answer	344850	16	269	PDBTrRosetta	16	4	13	344578	3	256	0.8125	0.0483	0.9992	0.0912
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.1	1	result/homeo_answer	344850	108	269	PDBTrRosetta	16	4	62	344535	46	207	0.5741	0.2305	0.9993	0.3289
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.1	2	result/homeo_answer	344850	144	269	PDBTrRosetta	16	4	88	344525	56	181	0.6111	0.3271	0.9993	0.4262
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.2	0	result/homeo_answer	344850	133	269	PDBTrRosetta	16	4	90	344538	43	179	0.6767	0.3346	0.9994	0.4478
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.2	1	result/homeo_answer	344850	65	269	PDBTrRosetta	16	4	64	344580	1	205	0.9846	0.2379	0.9994	0.3832
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.2	2	result/homeo_answer	344850	84	269	PDBTrRosetta	16	4	84	344581	0	185	1.0000	0.3123	0.9995	0.4759
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.4	0	result/homeo_answer	344850	89	269	PDBTrRosetta	16	4	89	344581	0	180	1.0000	0.3309	0.9995	0.4972
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.4	1	result/homeo_answer	344850	91	269	PDBTrRosetta	16	4	90	344580	1	179	0.9890	0.3346	0.9995	0.5000
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1	0.4	2	result/homeo_answer	344850	54	269	PDBTrRosetta	16	4	54	344581	0	215	1.0000	0.2007	0.9994	0.3344
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.05	0	result/homeo_answer	344850	2	269	PDBTrRosetta	16	4	1	344580	1	268	0.5000	0.0037	0.9992	0.0074
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.05	1	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.05	2	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.1	0	result/homeo_answer	344850	82	269	PDBTrRosetta	16	4	61	344560	21	208	0.7439	0.2268	0.9993	0.3476
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.1	1	result/homeo_answer	344850	1	269	PDBTrRosetta	16	4	1	344581	0	268	1.0000	0.0037	0.9992	0.0074
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.1	2	result/homeo_answer	344850	199	269	PDBTrRosetta	16	4	26	344408	173	243	0.1307	0.0967	0.9988	0.1111
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.2	0	result/homeo_answer	344850	58	269	PDBTrRosetta	16	4	58	344581	0	211	1.0000	0.2156	0.9994	0.3547
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.2	1	result/homeo_answer	344850	34	269	PDBTrRosetta	16	4	34	344581	0	235	1.0000	0.1264	0.9993	0.2244
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.2	2	result/homeo_answer	344850	45	269	PDBTrRosetta	16	4	45	344581	0	224	1.0000	0.1673	0.9994	0.2866
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.4	0	result/homeo_answer	344850	82	269	PDBTrRosetta	16	4	82	344581	0	187	1.0000	0.3048	0.9995	0.4672
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.4	1	result/homeo_answer	344850	90	269	PDBTrRosetta	16	4	89	344580	1	180	0.9889	0.3309	0.9995	0.4958
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1	0.4	2	result/homeo_answer	344850	72	269	PDBTrRosetta	16	4	72	344581	0	197	1.0000	0.2677	0.9994	0.4223
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt6a1	0.05	0	result/homeo_answer	344850	2544	269	PDBTrRosetta	16	4	46	342083	2498	223	0.0181	0.1710	0.9921	0.0327
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt6a1	0.05	1	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt6a1	0.05	2	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt6a1	0.1	0	result/homeo_answer	344850	532	269	PDBTrRosetta	16	4	58	344107	474	211	0.1090	0.2156	0.9980	0.1448
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt6a1	0.1	1	result/homeo_answer	344850	69	269	PDBTrRosetta	16	4	65	344577	4	204	0.9420	0.2416	0.9994	0.3846
