index	query	fraction	rep	answer	total	result_len	answer_len	type	nbin_dist	nbin_angle	tp	tn	fp	fn	precision	recall	accuracy	f1_score
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	3	result/homeo_answer	344850	10938	269	PDBTrRosetta	16	4	25	333668	10913	244	0.0023	0.0929	0.9676	0.0045
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	2	result/homeo_answer	344850	3260	269	PDBTrRosetta	16	4	35	341356	3225	234	0.0107	0.1301	0.9900	0.0198
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	1	result/homeo_answer	344850	52461	269	PDBTrRosetta	16	4	62	292182	52399	207	0.0012	0.2305	0.8475	0.0024
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	0	result/homeo_answer	344850	20966	269	PDBTrRosetta	16	4	46	323661	20920	223	0.0022	0.1710	0.9387	0.0043
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	4	result/homeo_answer	344850	23466	269	PDBTrRosetta	16	4	43	321158	23423	226	0.0018	0.1599	0.9314	0.0036
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	1	result/homeo_answer	344850	49185	269	PDBTrRosetta	16	4	97	295493	49088	172	0.0020	0.3606	0.8572	0.0039
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	2	result/homeo_answer	344850	83939	269	PDBTrRosetta	16	4	173	260815	83766	96	0.0021	0.6431	0.7568	0.0041
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	3	result/homeo_answer	344850	68756	269	PDBTrRosetta	16	4	96	275921	68660	173	0.0014	0.3569	0.8004	0.0028
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	4	result/homeo_answer	344850	33541	269	PDBTrRosetta	16	4	49	311089	33492	220	0.0015	0.1822	0.9022	0.0029
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	2	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	3	result/homeo_answer	344850	190432	269	PDBTrRosetta	16	4	257	154406	190175	12	0.0013	0.9554	0.4485	0.0027
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	2	result/homeo_answer	344850	153294	269	PDBTrRosetta	16	4	173	191460	153121	96	0.0011	0.6431	0.5557	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	1	result/homeo_answer	344850	1954	269	PDBTrRosetta	16	4	20	342647	1934	249	0.0102	0.0743	0.9937	0.0180
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	3	result/homeo_answer	344850	232134	269	PDBTrRosetta	16	4	257	112704	231877	12	0.0011	0.9554	0.3276	0.0022
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	4	result/homeo_answer	344850	3059	269	PDBTrRosetta	16	4	40	341562	3019	229	0.0131	0.1487	0.9906	0.0240
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	3	result/homeo_answer	344850	21026	269	PDBTrRosetta	16	4	38	323593	20988	231	0.0018	0.1413	0.9385	0.0036
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	0	result/homeo_answer	344850	28425	269	PDBTrRosetta	16	4	43	316199	28382	226	0.0015	0.1599	0.9170	0.0030
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	2	result/homeo_answer	344850	127197	269	PDBTrRosetta	16	4	101	217485	127096	168	0.0008	0.3755	0.6310	0.0016
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	1	result/homeo_answer	344850	88264	269	PDBTrRosetta	16	4	64	256381	88200	205	0.0007	0.2379	0.7436	0.0014
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	0	result/homeo_answer	344850	43094	269	PDBTrRosetta	16	4	86	301573	43008	183	0.0020	0.3197	0.8748	0.0040
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	0	result/homeo_answer	344850	143905	269	PDBTrRosetta	16	4	117	200793	143788	152	0.0008	0.4349	0.5826	0.0016
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	0	result/homeo_answer	344850	166415	269	PDBTrRosetta	16	4	203	178369	166212	66	0.0012	0.7546	0.5178	0.0024
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	3	result/homeo_answer	344850	227560	269	PDBTrRosetta	16	4	209	117230	227351	60	0.0009	0.7770	0.3406	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	1	result/homeo_answer	344850	242276	269	PDBTrRosetta	16	4	172	102477	242104	97	0.0007	0.6394	0.2977	0.0014
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	1	result/homeo_answer	344850	121536	269	PDBTrRosetta	16	4	180	223225	121356	89	0.0015	0.6691	0.6478	0.0030
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	0	result/homeo_answer	344850	275671	269	PDBTrRosetta	16	4	268	69178	275403	1	0.0010	0.9963	0.2014	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	1	result/homeo_answer	344850	241996	269	PDBTrRosetta	16	4	261	102846	241735	8	0.0011	0.9703	0.2990	0.0022
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	2	result/homeo_answer	344850	204672	269	PDBTrRosetta	16	4	240	140149	204432	29	0.0012	0.8922	0.4071	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	3	result/homeo_answer	344850	81404	269	PDBTrRosetta	16	4	88	263265	81316	181	0.0011	0.3271	0.7637	0.0022
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	4	result/homeo_answer	344850	295890	269	PDBTrRosetta	16	4	269	48960	295621	0	0.0009	1.0000	0.1428	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	2	result/homeo_answer	344850	291377	269	PDBTrRosetta	16	4	269	53473	291108	0	0.0009	1.0000	0.1558	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	4	result/homeo_answer	344850	94398	269	PDBTrRosetta	16	4	105	250288	94293	164	0.0011	0.3903	0.7261	0.0022
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	1	result/homeo_answer	344850	289572	269	PDBTrRosetta	16	4	267	55276	289305	2	0.0009	0.9926	0.1611	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	4	result/homeo_answer	344850	264777	269	PDBTrRosetta	16	4	257	80061	264520	12	0.0010	0.9554	0.2329	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	4	result/homeo_answer	344850	290162	269	PDBTrRosetta	16	4	266	54685	289896	3	0.0009	0.9888	0.1593	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	2	result/homeo_answer	344850	142424	269	PDBTrRosetta	16	4	99	202256	142325	170	0.0007	0.3680	0.5868	0.0014
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	0	result/homeo_answer	344850	127673	269	PDBTrRosetta	16	4	129	217037	127544	140	0.0010	0.4796	0.6297	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	4	result/homeo_answer	344850	217132	269	PDBTrRosetta	16	4	212	127661	216920	57	0.0010	0.7881	0.3708	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	2	result/homeo_answer	344850	282955	269	PDBTrRosetta	16	4	269	61895	282686	0	0.0010	1.0000	0.1803	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	4	result/homeo_answer	344850	295459	269	PDBTrRosetta	16	4	268	49390	295191	1	0.0009	0.9963	0.1440	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	2	result/homeo_answer	344850	281917	269	PDBTrRosetta	16	4	267	62931	281650	2	0.0009	0.9926	0.1833	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	0	result/homeo_answer	344850	238136	269	PDBTrRosetta	16	4	231	106676	237905	38	0.0010	0.8587	0.3100	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	0	result/homeo_answer	344850	286573	269	PDBTrRosetta	16	4	268	58276	286305	1	0.0009	0.9963	0.1698	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	1	result/homeo_answer	344850	297117	269	PDBTrRosetta	16	4	269	47733	296848	0	0.0009	1.0000	0.1392	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	0	result/homeo_answer	344850	299019	269	PDBTrRosetta	16	4	269	45831	298750	0	0.0009	1.0000	0.1337	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	4	result/homeo_answer	344850	289030	269	PDBTrRosetta	16	4	269	55820	288761	0	0.0009	1.0000	0.1626	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	1	result/homeo_answer	344850	210936	269	PDBTrRosetta	16	4	246	133891	210690	23	0.0012	0.9145	0.3890	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	3	result/homeo_answer	344850	290286	269	PDBTrRosetta	16	4	269	54564	290017	0	0.0009	1.0000	0.1590	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	4	result/homeo_answer	344850	200381	269	PDBTrRosetta	16	4	230	144430	200151	39	0.0011	0.8550	0.4195	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	3	result/homeo_answer	344850	267271	269	PDBTrRosetta	16	4	268	77578	267003	1	0.0010	0.9963	0.2257	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	3	result/homeo_answer	344850	259123	269	PDBTrRosetta	16	4	254	85712	258869	15	0.0010	0.9442	0.2493	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	1	result/homeo_answer	344850	264170	269	PDBTrRosetta	16	4	179	80590	263991	90	0.0007	0.6654	0.2342	0.0014
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	0	result/homeo_answer	344850	299138	269	PDBTrRosetta	16	4	269	45712	298869	0	0.0009	1.0000	0.1333	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	2	result/homeo_answer	344850	177069	269	PDBTrRosetta	16	4	172	167684	176897	97	0.0010	0.6394	0.4868	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	2	result/homeo_answer	344850	299639	269	PDBTrRosetta	16	4	269	45211	299370	0	0.0009	1.0000	0.1319	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	4	result/homeo_answer	344850	250049	269	PDBTrRosetta	16	4	246	94778	249803	23	0.0010	0.9145	0.2756	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	3	result/homeo_answer	344850	290854	269	PDBTrRosetta	16	4	269	53996	290585	0	0.0009	1.0000	0.1574	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	4	result/homeo_answer	344850	268743	269	PDBTrRosetta	16	4	263	76101	268480	6	0.0010	0.9777	0.2214	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	3	result/homeo_answer	344850	299309	269	PDBTrRosetta	16	4	269	45541	299040	0	0.0009	1.0000	0.1328	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	0	result/homeo_answer	344850	230812	269	PDBTrRosetta	16	4	264	114033	230548	5	0.0011	0.9814	0.3314	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	3	result/homeo_answer	344850	170749	269	PDBTrRosetta	16	4	200	174032	170549	69	0.0012	0.7435	0.5052	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	4	result/homeo_answer	344850	188727	269	PDBTrRosetta	16	4	147	156001	188580	122	0.0008	0.5465	0.4528	0.0016
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	0	result/homeo_answer	344850	279189	269	PDBTrRosetta	16	4	266	65658	278923	3	0.0010	0.9888	0.1912	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	2	result/homeo_answer	344850	270434	269	PDBTrRosetta	16	4	199	74346	270235	70	0.0007	0.7398	0.2162	0.0015
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	1	result/homeo_answer	344850	199557	269	PDBTrRosetta	16	4	229	145253	199328	40	0.0011	0.8513	0.4219	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	3	result/homeo_answer	344850	281845	269	PDBTrRosetta	16	4	268	63004	281577	1	0.0010	0.9963	0.1835	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	0	result/homeo_answer	344850	257014	269	PDBTrRosetta	16	4	251	87818	256763	18	0.0010	0.9331	0.2554	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	4	result/homeo_answer	344850	270198	269	PDBTrRosetta	16	4	268	74651	269930	1	0.0010	0.9963	0.2173	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	1	result/homeo_answer	344850	292161	269	PDBTrRosetta	16	4	269	52689	291892	0	0.0009	1.0000	0.1536	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	1	result/homeo_answer	344850	271792	269	PDBTrRosetta	16	4	255	73044	271537	14	0.0009	0.9480	0.2126	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	0	result/homeo_answer	344850	292417	269	PDBTrRosetta	16	4	269	52433	292148	0	0.0009	1.0000	0.1528	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	2	result/homeo_answer	344850	278407	269	PDBTrRosetta	16	4	268	66442	278139	1	0.0010	0.9963	0.1934	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	1	result/homeo_answer	344850	302461	269	PDBTrRosetta	16	4	269	42389	302192	0	0.0009	1.0000	0.1237	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	2	result/homeo_answer	344850	273133	269	PDBTrRosetta	16	4	268	71716	272865	1	0.0010	0.9963	0.2087	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	1	result/homeo_answer	344850	278510	269	PDBTrRosetta	16	4	263	66334	278247	6	0.0009	0.9777	0.1931	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.25	3	result/homeo_answer	344850	231529	269	PDBTrRosetta	16	4	216	113268	231313	53	0.0009	0.8030	0.3291	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	4	result/homeo_answer	344850	181254	269	PDBTrRosetta	16	4	168	163495	181086	101	0.0009	0.6245	0.4746	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.25	4	result/homeo_answer	344850	241765	269	PDBTrRosetta	16	4	243	103059	241522	26	0.0010	0.9033	0.2996	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	3	result/homeo_answer	344850	296988	269	PDBTrRosetta	16	4	269	47862	296719	0	0.0009	1.0000	0.1396	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	2	result/homeo_answer	344850	297269	269	PDBTrRosetta	16	4	269	47581	297000	0	0.0009	1.0000	0.1388	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.25	1	result/homeo_answer	344850	268277	269	PDBTrRosetta	16	4	268	76572	268009	1	0.0010	0.9963	0.2228	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.35	1	result/homeo_answer	344850	286886	269	PDBTrRosetta	16	4	269	57964	286617	0	0.0009	1.0000	0.1689	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	3	result/homeo_answer	344850	299427	269	PDBTrRosetta	16	4	269	45423	299158	0	0.0009	1.0000	0.1325	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	3	result/homeo_answer	344850	243400	269	PDBTrRosetta	16	4	255	101436	243145	14	0.0010	0.9480	0.2949	0.0021
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	2	result/homeo_answer	344850	292223	269	PDBTrRosetta	16	4	269	52627	291954	0	0.0009	1.0000	0.1534	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.3	4	result/homeo_answer	344850	268227	269	PDBTrRosetta	16	4	195	76549	268032	74	0.0007	0.7249	0.2225	0.0015
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.3	3	result/homeo_answer	344850	245001	269	PDBTrRosetta	16	4	262	99842	244739	7	0.0011	0.9740	0.2903	0.0021
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	0	result/homeo_answer	344850	295449	269	PDBTrRosetta	16	4	269	49401	295180	0	0.0009	1.0000	0.1440	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.25	0	result/homeo_answer	344850	241756	269	PDBTrRosetta	16	4	172	102997	241584	97	0.0007	0.6394	0.2992	0.0014
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	1	result/homeo_answer	344850	295060	269	PDBTrRosetta	16	4	268	49789	294792	1	0.0009	0.9963	0.1452	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.35	4	result/homeo_answer	344850	280334	269	PDBTrRosetta	16	4	269	64516	280065	0	0.0010	1.0000	0.1879	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.35	0	result/homeo_answer	344850	281663	269	PDBTrRosetta	16	4	269	63187	281394	0	0.0010	1.0000	0.1840	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	0	result/homeo_answer	344850	298941	269	PDBTrRosetta	16	4	269	45909	298672	0	0.0009	1.0000	0.1339	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	3	result/homeo_answer	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	2	result/homeo_answer	344850	4611	269	PDBTrRosetta	16	4	36	340006	4575	233	0.0078	0.1338	0.9861	0.0148
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	1	result/homeo_answer	344850	7294	269	PDBTrRosetta	16	4	45	337332	7249	224	0.0062	0.1673	0.9783	0.0119
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	0	result/homeo_answer	344850	18130	269	PDBTrRosetta	16	4	61	326512	18069	208	0.0034	0.2268	0.9470	0.0066
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	2	result/homeo_answer	344850	240402	269	PDBTrRosetta	16	4	240	104419	240162	29	0.0010	0.8922	0.3035	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	1	result/homeo_answer	344850	93792	269	PDBTrRosetta	16	4	102	250891	93690	167	0.0011	0.3792	0.7278	0.0022
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	4	result/homeo_answer	344850	84026	269	PDBTrRosetta	16	4	80	260635	83946	189	0.0010	0.2974	0.7560	0.0019
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	1	result/homeo_answer	344850	210978	269	PDBTrRosetta	16	4	249	133852	210729	20	0.0012	0.9257	0.3889	0.0024
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	0	result/homeo_answer	344850	91335	269	PDBTrRosetta	16	4	90	253336	91245	179	0.0010	0.3346	0.7349	0.0020
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.1	2	result/homeo_answer	344850	107012	269	PDBTrRosetta	16	4	93	237662	106919	176	0.0009	0.3457	0.6894	0.0017
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.45	2	result/homeo_answer	344850	297924	269	PDBTrRosetta	16	4	269	46926	297655	0	0.0009	1.0000	0.1369	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	3	result/homeo_answer	344850	295707	269	PDBTrRosetta	16	4	269	49143	295438	0	0.0009	1.0000	0.1433	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	4	result/homeo_answer	344850	14959	269	PDBTrRosetta	16	4	48	329670	14911	221	0.0032	0.1784	0.9561	0.0063
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	1	result/homeo_answer	344850	294691	269	PDBTrRosetta	16	4	269	50159	294422	0	0.0009	1.0000	0.1462	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	2	result/homeo_answer	344850	290684	269	PDBTrRosetta	16	4	269	54166	290415	0	0.0009	1.0000	0.1579	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.4	4	result/homeo_answer	344850	292566	269	PDBTrRosetta	16	4	268	52283	292298	1	0.0009	0.9963	0.1524	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.45	1	result/homeo_answer	344850	298536	269	PDBTrRosetta	16	4	269	46314	298267	0	0.0009	1.0000	0.1351	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.45	0	result/homeo_answer	344850	293816	269	PDBTrRosetta	16	4	269	51034	293547	0	0.0009	1.0000	0.1488	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.5	1	result/homeo_answer	344850	300655	269	PDBTrRosetta	16	4	269	44195	300386	0	0.0009	1.0000	0.1289	0.0018
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.5	0	result/homeo_answer	344850	298997	269	PDBTrRosetta	16	4	269	45853	298728	0	0.0009	1.0000	0.1337	0.0018
