index	query	fraction	rep	answer	total	result_len	answer_len	type	nbin_dist	nbin_angle	tp	tn	fp	fn	precision	recall	accuracy	f1_score
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.3	2.tsv	result/homeo_answer.tsv	344850	273133	269	PDBTrRosetta	16	4	18	344576	5	251	0.7826	0.0669	0.9993	0.1233
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	2.tsv	result/homeo_answer.tsv	344850	278407	269	PDBTrRosetta	16	4	16	344576	5	253	0.7619	0.0595	0.9993	0.1103
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	0.tsv	result/homeo_answer.tsv	344850	279189	269	PDBTrRosetta	16	4	7	344576	5	262	0.5833	0.0260	0.9992	0.0498
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	3.tsv	result/homeo_answer.tsv	344850	281845	269	PDBTrRosetta	16	4	11	344576	5	258	0.6875	0.0409	0.9992	0.0772
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	4.tsv	result/homeo_answer.tsv	344850	188727	269	PDBTrRosetta	16	4	5	344576	5	264	0.5000	0.0186	0.9992	0.0358
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.2	4.tsv	result/homeo_answer.tsv	344850	200381	269	PDBTrRosetta	16	4	17	344576	5	252	0.7727	0.0632	0.9993	0.1168
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	1.tsv	result/homeo_answer.tsv	344850	199557	269	PDBTrRosetta	16	4	13	344576	5	256	0.7222	0.0483	0.9992	0.0906
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	1.tsv	result/homeo_answer.tsv	344850	271792	269	PDBTrRosetta	16	4	8	344576	5	261	0.6154	0.0297	0.9992	0.0567
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.2	1.tsv	result/homeo_answer.tsv	344850	210936	269	PDBTrRosetta	16	4	10	344576	5	259	0.6667	0.0372	0.9992	0.0704
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	4.tsv	result/homeo_answer.tsv	344850	268743	269	PDBTrRosetta	16	4	5	344576	5	264	0.5000	0.0186	0.9992	0.0358
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.4	2.tsv	result/homeo_answer.tsv	344850	276174	269	PDBTrRosetta	16	4	10	344576	5	259	0.6667	0.0372	0.9992	0.0704
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.4	4.tsv	result/homeo_answer.tsv	344850	285310	269	PDBTrRosetta	16	4	15	344576	5	254	0.7500	0.0558	0.9992	0.1038
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.2	0.tsv	result/homeo_answer.tsv	344850	230812	269	PDBTrRosetta	16	4	10	344576	5	259	0.6667	0.0372	0.9992	0.0704
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.45	1.tsv	result/homeo_answer.tsv	344850	295060	269	PDBTrRosetta	16	4	13	344576	5	256	0.7222	0.0483	0.9992	0.0906
